"시설명","시설코드","시설종류명(시설유형)","시설종류상세명(시설종류)","자치구(시)구분","시군구코드","시군구명","시설주소","전화번호","우편번호"
"야마시다실버케어","C0608565398","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1153000000","구로구","서울특별시 구로구 경인로54길 4, 지하층 34호 (구로동)","",""
"누리봄노인복지센터","C0608565410","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1153000000","구로구","서울특별시 구로구 고척로52길 89, 1층 (고척동)","",""
"해가빛복지센터","C0608565603","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1117000000","용산구","서울특별시 용산구 효창원로12길 37, 5층 501호 (원효로4가)","",""
"효순데이케어센터","C0608565699","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1174000000","강동구","서울특별시 강동구 천호대로 1196, 2층 (둔촌동)","",""
"다솜재가방문요양센터","C0608565753","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1174000000","강동구","서울특별시 강동구 상암로27길 22, 1층 (천호동)","",""
"아라실버센터","C0608566037","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1129000000","성북구","서울특별시 성북구 보국문로 116, 101호 (정릉동, 정릉힐스테이트3차상가)","",""
"고운손길 재가복지센터","C0608566048","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1129000000","성북구","서울특별시 성북구 보문로 187, 1층 (삼선동4가)","",""
"주식회사 오션원케어 강남본점","C0608569203","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1165000000","서초구","서울특별시 서초구 동산로19길 43, 5층 (양재동)","",""
"새봄 재활전문 데이케어센터","C0608577316","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1132000000","도봉구","서울특별시 도봉구 도봉로180나길 34, 3층 (도봉동)","",""
"사랑나눔재가복지센터","C0608577317","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1159000000","동작구","서울특별시 동작구 서달로14라길 29, 1층 (흑석동, 좌측)","",""
"다누리방문요양복지센터","C0608577441","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1132000000","도봉구","서울특별시 도봉구 우이천로 304, 상가동 103호 (쌍문동, 쌍문한양아파트)","",""
"매일방문요양재가센터","C0608577443","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1132000000","도봉구","서울특별시 도봉구 도봉로187길 44, 101호 (도봉동)","",""
"소망재가복지센터","C0608577450","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1132000000","도봉구","서울특별시 도봉구 시루봉로 260-25 (방학동)","",""
"실버피어노인복지센터","C0608577466","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1132000000","도봉구","서울특별시 도봉구 도당로 123-1 (방학동)","",""
"나무재가노인복지센터","C0608577562","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1150000000","강서구","서울특별시 강서구 곰달래로31가길 84, 1층 (화곡동)","",""
"백세로방문간호","C0608578081","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1171000000","송파구","서울특별시 송파구 중대로 101, 5층 513호 (가락동)","",""
"라라방문요양센터","C0608578094","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1171000000","송파구","서울특별시 송파구 송파대로24길 5-14, 303호 (가락동)","",""
"돌봄동행재가복지센터","C0608578113","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1144000000","마포구","서울특별시 마포구 독막로 100, 701호 (상수동, 세방글로벌씨티)","",""
"또하나의가족","C0608580179","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1138000000","은평구","서울특별시 은평구 갈현로11길 14, B동 B105호 (구산동, 파크원)","",""
"차열복지용구","C0608589594","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 지양로 22, 2층 (신월동)","",""
"기쁜우리방문요양센터","C0608589595","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 중앙로52길 8, 1층 102호 (신정동)","",""
"힐링데이케어센터(양천)","C0608589691","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1147000000","양천구","서울특별시 양천구 화곡로 49, 2, 3, 4층 (신월동)","",""
"와우주야간보호센터","C0608589934","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1144000000","마포구","서울특별시 마포구 고산18길 13, 5층 (대흥동)","",""
"젊은 방문간호센터","C0608590127","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1138000000","은평구","서울특별시 은평구 진관1로 21-9, 상가동 206호 (진관동, 은평뉴타운 박석고개)","",""
"구구팔팔 재가복지센터","C0608593250","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1129000000","성북구","서울특별시 성북구 정릉로 446-1, 202호 (종암동)","",""
"A+나리꽃방문요양","C0608595231","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 봉우재로14길 17, 1층 (면목동)","",""
"나눔사랑회복재가복지센터","C0608595233","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 동일로101길 63, 상가 305호호 (면목동, 면목한신아파트)","",""
"단비재가노인복지센터","C0608595236","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1126000000","중랑구","서울특별시 중랑구 면목로63길 40, 1층 (면목동)","",""
"돌봄재가복지센터","C0608595378","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1153000000","구로구","서울특별시 구로구 고척로33길 26, 101호 (고척동)","",""
"대한재가요양센터","C0608595380","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 조원중앙로 11, 5층 (신림동)","",""
"한국치매전담재가복지센터(관악점)","C0608595383","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1162000000","관악구","서울특별시 관악구 남부순환로 1808, 13층 9호 (봉천동)","",""
"쉴만한 물가 재가복지센터","C0608595700","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1150000000","강서구","서울특별시 강서구 마곡중앙2로 5, 209호 (마곡동, 메트로비즈타워)","",""
"서초아름다운재가복지센터","C0608595755","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1165000000","서초구","서울특별시 서초구 바우뫼로7길 8, 401호 (우면동)","",""
"금빛사랑데이케어센터","C0608596008","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1154500000","금천구","서울특별시 금천구 시흥대로123길 17, 2층 (독산동)","",""
"서울성모데이케어센터","C0608596019","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1154500000","금천구","서울특별시 금천구 남부순환로 1424, B동 2층 (독산동)","",""
"ANTO 재가복지센터","C0608597150","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1174000000","강동구","서울특별시 강동구 명일로 231, 1층 (길동)","",""
"봄날 방문요양센터","C0608597153","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1174000000","강동구","서울특별시 강동구 구천면로42길 28, 101호 (천호동)","",""
"행복한데이케어센터","C0608605409","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1150000000","강서구","서울특별시 강서구 양천로 366, 2층 (등촌동, 미라클빌딩)","",""
"정다운재가복지센터","C0608605418","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1168000000","강남구","서울특별시 강남구 개포로24길 12, 101호 (개포동)","",""
"솔잎 복지용구","C0608606003","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1135000000","노원구","서울특별시 노원구 덕릉로60길 252, 4층 401호 (월계동, 유원아파트 상가)","",""
"강북나눔재가복지센터","C0608606047","(재가노인복지시설) 재가노인복지시설","재가노인복지시설","자치구","1132000000","도봉구","서울특별시 도봉구 노해로60길 38, 1층 (쌍문동)","",""
